Key Assumptions
"Scenario: Reference, Branch: Key Assumptions\MODFLOW\Simulaciones"
 
Branch,"Sim_A.P. Cabildo","Sim_A.P. Ligua","Sim_A.P. Papudo y Zapallar","Sim_A.P. Placilla","Sim_A.P. Valle Hermoso 1","Sim_A.P. Valle Hermoso 2","Sim_Asentamiento Alicahue","Sim_Asentamiento Bartolillo","Sim_Asentamiento Paihuen","Sim_Asentamiento Pililen","Sim_Asentamiento San Lorenzo","Sim_Asentamiento V. Aconcagua","Sim_Fundo El Molle","Sim_Fundo Montegrande","Sim_La Higuera","Sim_Pozo Dren Cabildo","Sim_Reserva La Vega"
"Nov 12 1981",204.011,60.5246,17.8189,23.1845,68.6801,68.6801,673.759,466.319,564.961,448.845,275.264,417.728,353.721,157.755,97.464,217.611,314.507
"Nov 19 1981",203.994,60.4945,17.8089,23.1992,68.6564,68.6564,673.755,466.306,564.944,448.832,275.251,417.714,353.72,157.73,97.4593,217.591,314.496
"Nov 26 1981",203.975,60.4643,17.7914,23.1467,68.6319,68.6319,673.751,466.294,564.929,448.82,275.236,417.7,353.72,157.698,97.4548,217.566,314.478
"Dec 3 1981",203.959,60.4342,17.7825,23.1689,68.6082,68.6082,673.747,466.282,564.913,448.807,275.222,417.685,353.719,157.672,97.4505,217.549,314.463
"Dec 10 1981",203.942,60.4042,17.7685,23.1368,68.5848,68.5848,673.742,466.269,564.899,448.796,275.207,417.671,353.719,157.645,97.4464,217.532,314.443
"Dec 17 1981",203.927,60.3744,17.7609,23.1502,68.5619,68.5619,673.736,466.257,564.885,448.784,275.191,417.656,353.719,157.619,97.4426,217.517,314.419
"Dec 24 1981",203.913,60.3447,17.7528,23.1443,68.5396,68.5396,673.729,466.245,564.871,448.773,275.175,417.641,353.718,157.595,97.4389,217.502,314.394
"Jan 1 1982",203.896,60.3111,17.7391,23.1197,68.513,68.513,673.718,466.232,564.85,448.76,275.157,417.623,353.718,157.56,97.4349,217.482,314.364
"Jan 8 1982",203.886,60.282,17.742,23.1694,68.4923,68.4923,673.707,466.22,564.841,448.75,275.14,417.607,353.718,156.88,97.4316,217.478,314.338
"Jan 15 1982",203.873,60.2534,17.7336,23.1397,68.4712,68.4712,673.695,466.208,564.826,448.739,275.124,417.592,353.718,156.502,97.4285,217.464,314.313
"Jan 22 1982",203.861,60.2251,17.7265,23.1272,68.4505,68.4505,673.68,466.197,564.812,448.729,275.107,417.576,353.717,156.234,97.4256,217.452,314.288
"Jan 29 1982",203.85,60.1973,17.7212,23.13,68.4301,68.4301,673.664,466.185,564.798,448.718,275.09,417.559,353.717,156.02,97.4227,217.441,314.263
"Feb 5 1982",203.839,60.1699,17.7153,23.1241,68.4101,68.4101,673.647,466.174,564.784,448.708,275.074,417.543,353.717,155.838,97.42,217.43,314.237
"Feb 12 1982",203.829,60.143,17.7114,23.1304,68.3905,68.3905,673.627,466.163,564.77,448.699,275.057,417.526,353.717,155.675,97.4174,217.419,314.216
"Feb 19 1982",203.818,60.1164,17.7059,23.1204,68.3713,68.3713,673.607,466.151,564.757,448.689,275.04,417.51,353.716,155.523,97.415,217.409,314.195
"Feb 26 1982",203.808,60.0903,17.7066,23.1519,68.3525,68.3525,673.585,466.14,564.743,448.679,275.023,417.493,353.716,155.38,97.4126,217.399,314.172
"Mar 5 1982",203.799,60.0646,17.701,23.1241,68.3341,68.3341,673.562,466.13,564.73,448.67,275.006,417.475,353.716,155.243,97.4103,217.39,314.147
"Mar 12 1982",203.79,60.0393,17.7017,23.1528,68.3164,68.3164,673.538,466.119,564.717,448.66,274.99,417.458,353.715,155.117,97.4081,217.383,314.128
"Mar 19 1982",203.781,60.0144,17.6955,23.1206,68.2986,68.2986,673.515,466.108,564.704,448.651,274.973,417.44,353.715,154.992,97.406,217.373,314.106
"Mar 26 1982",203.773,59.9902,17.6992,23.157,68.2831,68.2831,673.491,466.098,564.692,448.643,274.956,417.423,353.715,154.876,97.4042,217.368,314.088
"Apr 2 1982",203.764,59.9665,17.6944,23.1326,68.2659,68.2659,673.467,466.088,564.68,448.634,274.94,417.405,353.715,154.759,97.4024,217.359,314.073
"Apr 9 1982",203.757,59.9431,17.6957,23.1603,68.2495,68.2495,673.443,466.077,564.667,448.625,274.923,417.387,353.714,154.651,97.4007,217.354,314.059
"Apr 16 1982",203.748,59.9199,17.6897,23.1258,68.2326,68.2326,673.42,466.067,564.655,448.616,274.906,417.368,353.714,154.54,97.3989,217.344,314.04
"Apr 23 1982",203.741,59.8969,17.6908,23.1566,68.2166,68.2166,673.396,466.057,564.642,448.608,274.89,417.35,353.713,154.439,97.3972,217.34,314.022
"Apr 30 1982",203.732,59.8743,17.6852,23.1266,68.1999,68.1999,673.373,466.047,564.63,448.599,274.873,417.331,353.713,154.332,97.3955,217.329,314.004
"May 7 1982",203.725,59.8519,17.6858,23.1532,68.1838,68.1838,673.351,466.037,564.618,448.591,274.857,417.312,353.712,154.234,97.3938,217.324,313.988
"May 14 1982",203.815,59.8518,17.8957,23.4137,68.3177,68.3177,673.351,466.073,564.631,448.619,274.879,417.317,353.732,154.304,97.4136,217.436,314.003
"May 21 1982",203.853,59.8619,17.8881,23.4473,68.3347,68.3347,673.331,466.069,564.65,448.617,274.867,417.3,353.737,154.304,97.4319,217.503,313.991
"May 28 1982",203.85,59.8665,17.8579,23.3007,68.328,68.328,673.31,466.061,564.656,448.611,274.853,417.281,353.738,154.217,97.4455,217.477,313.978
"Jun 4 1982",203.846,59.8647,17.8457,23.3017,68.3198,68.3198,673.292,466.052,564.655,448.603,274.84,417.262,353.738,154.82,97.4549,217.464,313.964
"Jun 11 1982",203.859,59.8603,17.8571,23.4225,68.3244,68.3244,673.275,466.044,564.653,448.597,274.829,417.243,353.74,154.554,97.4618,217.509,313.952
"Jun 18 1982",204.005,59.8869,18.1139,23.6819,68.5004,68.5004,673.286,466.095,564.7,448.642,274.869,417.255,353.771,155.286,97.4925,217.65,313.977
"Jun 25 1982",204.245,59.955,18.3392,23.9059,68.69,68.69,673.312,466.174,564.892,448.728,274.934,417.28,353.825,155.895,97.5443,217.856,314.018
"Jul 2 1982",204.484,60.0509,18.555,24.0893,68.9084,68.9084,673.366,466.256,565.443,448.824,275.003,417.304,353.886,156.444,97.6137,218.099,314.058
"Jul 9 1982",204.508,60.1318,18.414,23.7365,68.9157,68.9157,673.367,466.257,565.387,448.832,275.008,417.286,353.903,156.478,97.6661,218.084,314.045
"Jul 16 1982",204.528,60.1938,18.3728,23.7166,68.9434,68.9434,673.383,466.259,565.469,448.84,275.02,417.269,353.92,156.719,97.7067,218.108,314.036
"Jul 23 1982",204.649,60.2652,18.5217,23.9498,69.0836,69.0836,673.437,466.294,565.844,448.886,275.067,417.271,353.955,157.101,97.7541,218.245,314.049
"Jul 30 1982",204.654,60.3273,18.4275,23.7533,69.0803,69.0803,673.466,466.292,565.93,448.901,275.087,417.254,353.973,157.268,97.7874,218.245,314.039
"Aug 6 1982",204.621,60.3684,18.3384,23.5738,69.0599,69.0599,673.483,466.288,565.727,448.884,275.108,417.237,353.976,157.368,97.8076,218.194,314.029
"Aug 13 1982",204.698,60.4132,18.4324,23.7596,69.1381,69.1381,673.53,466.322,565.85,448.912,275.164,417.241,354.003,157.461,97.8319,218.257,314.046
"Aug 20 1982",204.715,60.4566,18.4104,23.7024,69.1544,69.1544,673.561,466.335,565.811,448.916,275.204,417.235,354.02,157.594,97.8513,218.273,314.049
"Aug 27 1982",204.691,60.4883,18.3487,23.6884,69.1341,69.1341,673.588,466.33,565.752,448.901,275.231,417.22,354.028,157.74,97.8607,218.282,314.043
"Sep 3 1982",204.645,60.5071,18.2783,23.5411,69.1022,69.1022,673.616,466.323,565.694,448.876,275.257,417.205,354.025,157.802,97.8615,218.237,314.037
"Sep 10 1982",204.595,60.5123,18.223,23.5156,69.0677,69.0677,673.645,466.313,565.664,448.849,275.282,417.191,354.02,157.382,97.8555,218.206,314.032
"Sep 17 1982",204.549,60.5092,18.18,23.5107,69.0332,69.0332,673.675,466.303,565.626,448.823,275.305,417.177,354.015,156.994,97.8442,218.183,314.027
"Sep 24 1982",204.517,60.5038,18.1508,23.5097,69.0033,69.0033,673.707,466.292,565.61,448.8,275.327,417.164,354.01,157.327,97.8303,218.173,314.024
"Oct 1 1982",204.496,60.4988,18.1324,23.5198,68.9774,68.9774,673.742,466.281,565.61,448.781,275.348,417.151,354.007,157.348,97.8154,218.173,314.022
"Oct 8 1982",204.458,60.4897,18.1017,23.4792,68.9441,68.9441,673.775,466.268,565.607,448.762,275.366,417.138,354.004,157.253,97.7989,218.134,314.019
"Oct 15 1982",204.418,60.4741,18.0742,23.465,68.9106,68.9106,673.809,466.255,565.611,448.744,275.382,417.126,354.002,156.862,97.781,218.103,314.016
"Oct 22 1982",204.377,60.4547,18.0516,23.4626,68.878,68.878,673.842,466.241,565.592,448.726,275.397,417.113,354,156.633,97.7623,218.068,314.013
"Oct 29 1982",204.354,60.4334,18.039,23.4947,68.8504,68.8504,673.895,466.227,565.919,448.731,275.411,417.101,354.012,156.514,97.7434,218.095,314.011
"Nov 5 1982",204.331,60.41,18.0247,23.4988,68.8231,68.8231,673.954,466.215,566.181,448.744,275.425,417.088,354.031,156.417,97.7246,218.103,314.008
"Nov 12 1982",204.31,60.3848,18.011,23.4945,68.7971,68.7971,674.016,466.203,566.417,448.759,275.439,417.076,354.053,156.336,97.706,218.105,314.006
"Nov 19 1982",204.29,60.3587,18.0004,23.5011,68.7724,68.7724,674.079,466.192,566.582,448.773,275.453,417.064,354.075,156.268,97.6878,218.106,314.004
"Nov 26 1982",204.273,60.332,17.9904,23.5004,68.749,68.749,674.161,466.183,566.715,448.784,275.468,417.052,354.097,156.209,97.6704,218.108,314.002
"Dec 3 1982",204.255,60.3052,17.9788,23.4839,68.7252,68.7252,674.238,466.174,566.725,448.787,275.483,417.04,354.115,156.149,97.6537,218.1,314
"Dec 10 1982",204.197,60.278,17.929,23.198,68.6836,68.6836,674.262,466.165,566.339,448.76,275.496,417.028,354.115,155.971,97.6379,217.96,313.998
"Dec 17 1982",204.163,60.2505,17.9133,23.2885,68.6483,68.6483,674.285,466.157,566.146,448.729,275.506,417.016,354.109,155.874,97.6229,217.926,313.996
"Dec 24 1982",204.127,60.2226,17.8908,23.2469,68.6135,68.6135,674.306,466.148,566.026,448.701,275.512,417.004,354.102,155.772,97.6088,217.885,313.994
"Jan 1 1983",204.087,60.1903,17.8612,23.199,68.5722,68.5722,674.326,466.136,565.933,448.673,275.515,416.991,354.093,155.645,97.5939,217.835,313.992
"Jan 8 1983",204.062,60.1619,17.8559,23.2561,68.5404,68.5404,674.343,466.126,565.883,448.653,275.515,416.979,354.087,155.565,97.5817,217.821,313.99
"Jan 15 1983",204.035,60.1336,17.8377,23.2077,68.5082,68.5082,674.359,466.115,565.841,448.636,275.512,416.967,354.082,155.469,97.5703,217.787,313.988
"Jan 22 1983",204.012,60.1054,17.8242,23.2044,68.4778,68.4778,674.375,466.104,565.807,448.62,275.508,416.955,354.079,155.382,97.5597,217.765,313.985
"Jan 29 1983",203.992,60.0774,17.8145,23.2129,68.4492,68.4492,674.389,466.093,565.78,448.606,275.501,416.942,354.076,155.301,97.5497,217.748,313.982
"Feb 5 1983",203.971,60.0497,17.8011,23.1849,68.4205,68.4205,674.403,466.081,565.757,448.594,275.494,416.93,354.075,155.214,97.5405,217.723,313.979
"Feb 12 1983",203.955,60.0222,17.7949,23.2099,68.3941,68.3941,674.416,466.07,565.737,448.583,275.485,416.917,354.074,155.139,97.5318,217.712,313.976
"Feb 19 1983",203.938,59.9951,17.7841,23.1829,68.3676,68.3676,674.427,466.059,565.719,448.572,275.475,416.905,354.074,155.058,97.5237,217.692,313.972
"Feb 26 1983",203.922,59.9683,17.7804,23.2108,68.3418,68.3418,674.438,466.048,565.703,448.563,275.465,416.892,354.075,154.979,97.5162,217.674,313.967
"Mar 5 1983",203.907,59.9419,17.771,23.1817,68.3169,68.3169,674.448,466.037,565.688,448.554,275.454,416.879,354.076,154.902,97.5091,217.658,313.963
"Mar 12 1983",203.897,59.9159,17.7713,23.2267,68.2942,68.2942,674.457,466.026,565.674,448.546,275.442,416.866,354.078,154.837,97.5025,217.651,313.958
"Mar 19 1983",203.882,59.8903,17.7599,23.1686,68.2704,68.2704,674.465,466.015,565.661,448.538,275.43,416.852,354.079,154.758,97.4964,217.63,313.953
"Mar 26 1983",203.874,59.8651,17.7612,23.2238,68.2491,68.2491,674.472,466.005,565.648,448.531,275.418,416.839,354.081,154.697,97.4906,217.625,313.947
"Apr 2 1983",203.862,59.8403,17.7524,23.1788,68.227,68.227,674.478,465.995,565.637,448.524,275.405,416.825,354.084,154.624,97.4851,217.608,313.941
"Apr 9 1983",203.855,59.8159,17.7552,23.2328,68.2072,68.2072,674.484,465.985,565.626,448.517,275.393,416.812,354.086,154.566,97.4801,217.605,313.935
"Apr 16 1983",203.841,59.792,17.7444,23.1672,68.1852,68.1852,674.488,465.975,565.615,448.511,275.38,416.798,354.089,154.487,97.4753,217.582,313.929
"Apr 23 1983",203.835,59.7684,17.7466,23.2231,68.166,68.166,674.492,465.965,565.604,448.505,275.367,416.784,354.091,154.431,97.4708,217.58,313.923
"Apr 30 1983",203.825,59.7452,17.74,23.1869,68.1461,68.1461,674.495,465.956,565.594,448.5,275.355,416.769,354.094,154.363,97.4666,217.567,313.916
"May 7 1983",203.821,59.7227,17.7454,23.2424,68.1295,68.1295,674.498,465.947,565.583,448.494,275.342,416.755,354.096,154.311,97.4627,217.568,313.909
"May 14 1983",203.813,59.7006,17.7412,23.2099,68.1114,68.1114,674.5,465.938,565.574,448.489,275.329,416.741,354.099,154.248,97.4591,217.557,313.902
"May 21 1983",203.815,59.6812,17.7645,23.2892,68.1076,68.1076,674.504,465.932,565.567,448.487,275.319,416.727,354.103,154.21,97.4572,217.568,313.896
"May 28 1983",203.814,59.6633,17.7632,23.2699,68.0935,68.0935,674.504,465.924,565.562,448.483,275.307,416.713,354.106,154.162,97.4554,217.569,313.889
"Jun 4 1983",203.814,59.6454,17.7664,23.2835,68.0806,68.0806,674.505,465.916,565.557,448.479,275.296,416.698,354.109,154.794,97.4535,217.571,313.882
"Jun 11 1983",203.815,59.6285,17.7764,23.2997,68.0729,68.0729,674.505,465.91,565.549,448.477,275.286,416.683,354.113,154.499,97.4522,217.575,313.875
"Jun 18 1983",203.82,59.6137,17.798,23.3506,68.0728,68.0728,674.507,465.905,565.545,448.477,275.278,416.67,354.118,154.38,97.4523,217.589,313.869
"Jun 25 1983",203.905,59.6191,17.9698,23.4308,68.1935,68.1935,674.543,465.956,565.571,448.52,275.317,416.685,354.148,154.899,97.472,217.649,313.898
"Jul 2 1983",203.931,59.629,17.9254,23.4492,68.1867,68.1867,674.535,465.952,565.592,448.518,275.309,416.67,354.154,155.236,97.4872,217.69,313.89
"Jul 9 1983",204.236,59.6926,18.3577,23.9367,68.4852,68.4852,674.599,466.062,565.786,448.633,275.4,416.715,354.223,155.973,97.543,217.98,313.955
"Jul 16 1983",204.283,59.763,18.2222,23.5757,68.4808,68.4808,674.59,466.063,565.821,448.639,275.399,416.7,354.235,156.241,97.587,217.993,313.947
"Jul 23 1983",204.292,59.81,18.1573,23.5101,68.4829,68.4829,674.591,466.062,565.828,448.638,275.4,416.685,354.242,156.1,97.6195,217.995,313.939
"Jul 30 1983",204.292,59.8393,18.1167,23.5028,68.4818,68.4818,674.598,466.058,565.845,448.635,275.402,416.67,354.248,156.463,97.642,218,313.931
"Aug 6 1983",204.271,59.8558,18.0764,23.4674,68.4729,68.4729,674.604,466.053,565.825,448.627,275.406,416.655,354.25,156.413,97.6558,217.964,313.923
"Aug 13 1983",204.313,59.8769,18.132,23.5967,68.5143,68.5143,674.618,466.057,565.834,448.63,275.419,416.646,354.259,156.762,97.6707,218.028,313.921
"Aug 20 1983",204.303,59.8955,18.0856,23.4901,68.5011,68.5011,674.627,466.051,565.842,448.624,275.425,416.632,354.262,156.741,97.6791,218.009,313.914
"Aug 27 1983",204.299,59.9053,18.0713,23.5343,68.4948,68.4948,674.641,466.047,565.842,448.621,275.433,416.619,354.268,156.986,97.6829,218.03,313.908
"Sep 3 1983",204.303,59.9169,18.0889,23.5184,68.5103,68.5103,674.651,466.043,565.851,448.618,275.442,416.607,354.273,157.158,97.6869,218.041,313.904
"Sep 10 1983",204.294,59.9248,18.0592,23.5103,68.4955,68.4955,674.663,466.037,565.86,448.612,275.45,416.593,354.276,157.091,97.6867,218.048,313.898
"Sep 17 1983",204.274,59.9256,18.0376,23.5009,68.4809,68.4809,674.673,466.03,565.853,448.605,275.458,416.58,354.28,156.612,97.683,218.025,313.892
"Sep 24 1983",204.259,59.9212,18.0198,23.4998,68.4656,68.4656,674.704,466.023,566.059,448.611,275.467,416.567,354.29,157.016,97.6765,218.036,313.887
"Oct 1 1983",204.244,59.9141,18.007,23.4925,68.4508,68.4508,674.712,466.017,565.969,448.606,275.477,416.554,354.296,156.836,97.6683,218.034,313.883
"Oct 8 1983",204.23,59.9042,17.9923,23.4944,68.4342,68.4342,674.752,466.01,566.26,448.618,275.487,416.541,354.311,156.511,97.6587,218.039,313.878
"Oct 15 1983",204.194,59.8907,17.9696,23.3954,68.4111,68.4111,674.757,466.004,566.105,448.61,275.496,416.528,354.316,156.272,97.648,217.969,313.874
"Oct 22 1983",204.157,59.8747,17.9472,23.3585,68.3837,68.3837,674.762,465.998,566.006,448.596,275.505,416.516,354.316,156.087,97.6366,217.911,313.87
"Oct 29 1983",204.14,59.8569,17.9344,23.4278,68.363,68.363,674.78,465.992,566.084,448.59,275.512,416.503,354.32,155.995,97.6249,217.93,313.866
"Nov 5 1983",204.13,59.8381,17.9261,23.4566,68.3457,68.3457,674.809,465.986,566.257,448.595,275.519,416.491,354.33,155.934,97.6132,217.959,313.863
"Nov 12 1983",204.122,59.8186,17.919,23.4647,68.33,68.33,674.847,465.98,566.483,448.61,275.526,416.478,354.347,155.881,97.6018,217.974,313.86
"Nov 19 1983",204.112,59.799,17.9096,23.4485,68.3136,68.3136,674.863,465.975,566.446,448.613,275.533,416.466,354.358,155.825,97.5907,217.972,313.856
"Nov 26 1983",204.089,59.7793,17.8941,23.3663,68.2934,68.2934,674.868,465.97,566.318,448.605,275.54,416.453,354.363,155.734,97.5802,217.924,313.854
"Dec 3 1983",204.054,59.7593,17.8673,23.2631,68.2651,68.2651,674.865,465.966,566.159,448.588,275.545,416.441,354.361,155.605,97.5701,217.849,313.851
"Dec 10 1983",204.018,59.7389,17.8361,23.182,68.2333,68.2333,674.864,465.96,566.07,448.571,275.547,416.428,354.358,155.476,97.5606,217.787,313.848
"Dec 17 1983",203.993,59.7181,17.822,23.2319,68.2051,68.2051,674.863,465.955,566.01,448.557,275.546,416.416,354.354,155.377,97.5517,217.765,313.845
"Dec 24 1983",203.967,59.6971,17.8046,23.206,68.1772,68.1772,674.863,465.949,565.967,448.544,275.543,416.404,354.35,155.274,97.5433,217.734,313.842
"Jan 1 1984",203.938,59.6727,17.781,23.1686,68.1443,68.1443,674.86,465.942,565.924,448.531,275.537,416.389,354.347,155.152,97.5344,217.7,313.839
"Jan 8 1984",203.922,59.6513,17.7794,23.2279,68.1198,68.1198,674.858,465.936,565.902,448.521,275.529,416.377,354.345,155.072,97.5271,217.691,313.836
"Jan 15 1984",203.901,59.6299,17.7632,23.1728,68.0938,68.0938,674.856,465.93,565.878,448.513,275.519,416.364,354.343,154.974,97.5203,217.661,313.833
"Jan 22 1984",203.884,59.6086,17.7525,23.1745,68.0694,68.0694,674.854,465.923,565.857,448.505,275.509,416.351,354.342,154.888,97.5139,217.643,313.829
"Jan 29 1984",203.87,59.5875,17.7455,23.1867,68.0468,68.0468,674.851,465.917,565.838,448.498,275.497,416.338,354.342,154.809,97.508,217.629,313.825
"Feb 5 1984",203.853,59.5666,17.7345,23.1589,68.0236,68.0236,674.848,465.91,565.821,448.491,275.484,416.325,354.342,154.723,97.5024,217.606,313.821
"Feb 12 1984",203.841,59.546,17.7306,23.1863,68.0024,68.0024,674.845,465.904,565.805,448.485,275.471,416.311,354.342,154.65,97.4972,217.594,313.816
"Feb 19 1984",203.828,59.5256,17.722,23.1619,67.9811,67.9811,674.841,465.898,565.79,448.479,275.457,416.298,354.342,154.57,97.4923,217.575,313.811
"Feb 26 1984",203.815,59.5055,17.7208,23.1933,67.9603,67.9603,674.837,465.892,565.776,448.473,275.443,416.284,354.343,154.494,97.4877,217.559,313.806
"Mar 5 1984",203.799,59.4828,17.7068,23.1415,67.9355,67.9355,674.83,465.885,565.754,448.467,275.426,416.269,354.343,154.399,97.4828,217.535,313.8
"Mar 12 1984",203.793,59.4633,17.714,23.2121,67.9185,67.9185,674.824,465.879,565.745,448.462,275.411,416.255,354.344,154.341,97.4788,217.534,313.794
"Mar 19 1984",203.782,59.4442,17.7094,23.1867,67.9006,67.9006,674.819,465.873,565.731,448.458,275.396,416.241,354.345,154.27,97.475,217.52,313.787
"Mar 26 1984",203.775,59.4254,17.7082,23.1961,67.8835,67.8835,674.813,465.867,565.717,448.454,275.38,416.226,354.346,154.207,97.4715,217.512,313.781
"Apr 2 1984",203.765,59.4071,17.7045,23.1829,67.8661,67.8661,674.806,465.862,565.704,448.449,275.365,416.212,354.347,154.137,97.4681,217.497,313.774
"Apr 9 1984",203.759,59.3892,17.7058,23.2089,67.8503,67.8503,674.8,465.856,565.692,448.445,275.351,416.198,354.348,154.079,97.465,217.492,313.767
"Apr 16 1984",203.749,59.3716,17.7007,23.1787,67.8334,67.8334,674.794,465.851,565.679,448.442,275.336,416.183,354.349,154.009,97.4621,217.476,313.76
"Apr 23 1984",203.743,59.3545,17.7011,23.2031,67.818,67.818,674.787,465.846,565.667,448.438,275.321,416.168,354.349,153.951,97.4593,217.471,313.753
"Apr 30 1984",203.735,59.3376,17.6976,23.188,67.8024,67.8024,674.78,465.841,565.656,448.434,275.307,416.153,354.35,153.886,97.4566,217.459,313.745
"May 7 1984",203.733,59.3226,17.7135,23.245,67.7967,67.7967,674.775,465.838,565.646,448.432,275.294,416.139,354.352,153.84,97.4553,217.463,313.739
"May 14 1984",203.729,59.3085,17.7106,23.2246,67.7833,67.7833,674.767,465.834,565.636,448.429,275.28,416.124,354.352,153.784,97.4538,217.457,313.731
"May 21 1984",203.724,59.2942,17.708,23.2144,67.7699,67.7699,674.759,465.829,565.626,448.426,275.266,416.109,354.353,153.728,97.4522,217.449,313.723
"May 28 1984",203.726,59.2835,17.7392,23.2755,67.7771,67.7771,674.754,465.828,565.619,448.427,275.256,416.095,354.355,153.689,97.4534,217.457,313.718
"Jun 4 1984",203.726,59.2741,17.7343,23.2604,67.7659,67.7659,674.746,465.824,565.615,448.425,275.244,416.08,354.357,154.003,97.454,217.457,313.71
"Jun 11 1984",203.729,59.2648,17.7456,23.3033,67.761,67.761,674.739,465.821,565.607,448.424,275.232,416.065,354.358,153.833,97.4546,217.466,313.702
"Jun 18 1984",203.732,59.2554,17.7479,23.3035,67.7535,67.7535,674.732,465.817,565.6,448.422,275.22,416.049,354.359,153.75,97.4547,217.472,313.694
"Jun 25 1984",203.746,59.2501,17.7871,23.4054,67.7726,67.7726,674.726,465.816,565.596,448.422,275.212,416.035,354.362,153.725,97.4577,217.506,313.688
"Jul 2 1984",203.915,59.2768,18.0196,23.5845,67.9357,67.9357,674.753,465.877,565.637,448.476,275.256,416.052,354.395,154.529,97.4853,217.633,313.72
"Jul 9 1984",204.594,59.425,18.969,24.3495,68.621,68.621,674.943,466.187,566.433,448.766,275.514,416.199,354.563,155.667,97.6115,218.091,313.907
"Jul 16 1984",204.886,59.6122,19.0566,24.2283,68.8796,68.8796,674.992,466.306,566.804,448.885,275.608,416.237,354.647,156.289,97.7477,218.326,313.963
"Jul 23 1984",204.875,59.7648,18.7416,23.6922,68.8813,68.8813,674.962,466.32,566.623,448.886,275.621,416.221,354.664,156.264,97.8495,218.255,313.954
"Jul 30 1984",204.829,59.8713,18.5567,23.5866,68.8812,68.8812,674.956,466.327,566.525,448.874,275.637,416.206,354.667,156.579,97.9217,218.216,313.945
"Aug 6 1984",204.782,59.9504,18.4653,23.6428,68.8781,68.8781,674.96,466.33,566.465,448.86,275.655,416.192,354.667,156.424,97.9701,218.21,313.936
"Aug 13 1984",204.744,60.0116,18.4009,23.603,68.8734,68.8734,674.974,466.333,566.434,448.848,275.678,416.181,354.668,156.799,98.0007,218.206,313.93
"Aug 20 1984",204.696,60.0528,18.3294,23.5533,68.8513,68.8513,674.99,466.33,566.433,448.831,275.698,416.168,354.664,156.949,98.0162,218.19,313.922
"Aug 27 1984",204.643,60.0771,18.264,23.5064,68.8221,68.8221,675.006,466.324,566.398,448.811,275.718,416.155,354.657,156.813,98.0199,218.154,313.915
"Sep 3 1984",204.584,60.0881,18.2076,23.4858,68.7889,68.7889,675.021,466.318,566.367,448.789,275.736,416.144,354.649,157.083,98.0145,218.106,313.909
"Sep 10 1984",204.545,60.0898,18.1663,23.5161,68.7572,68.7572,675.037,466.31,566.34,448.768,275.752,416.133,354.641,156.628,98.0028,218.118,313.903
"Sep 17 1984",204.526,60.086,18.1421,23.5764,68.7307,68.7307,675.052,466.301,566.318,448.749,275.765,416.122,354.636,156.438,97.9876,218.148,313.898
"Sep 24 1984",204.527,60.0817,18.1344,23.6274,68.7128,68.7128,675.069,466.295,566.31,448.734,275.78,416.113,354.634,156.995,97.9711,218.191,313.896
"Oct 1 1984",204.525,60.0774,18.1315,23.6653,68.6979,68.6979,675.094,466.286,566.382,448.727,275.792,416.104,354.636,157.312,97.9535,218.222,313.892
"Oct 8 1984",204.527,60.0707,18.1409,23.7863,68.6885,68.6885,675.16,466.277,566.841,448.744,275.804,416.095,354.655,157.185,97.9341,218.28,313.889
"Oct 15 1984",204.504,60.0606,18.1225,23.6766,68.671,68.671,675.219,466.268,567.125,448.765,275.816,416.085,354.679,156.846,97.9131,218.258,313.885
